ID,y,y_predict_LR,y_predict_KNR,y_predict_DTR,y_predict_RFR
12776133,32888,32922.10004515853,38148.49357237161,33800.0,32164.780571428575
12827154,26490,31449.595488026738,38308.59095242752,26875.615384615383,26480.975534110283
12802768,29990,38488.211922157556,44459.78607344762,28147.571428571428,29960.534403269845
12779952,57980,62546.244165520184,54848.100344043734,50774.24324324324,53195.10087528892
12741834,20000,10214.001938679256,16831.858180427724,26975.0,24488.815
12711497,29990,43124.78606077097,16979.27827443533,32306.666666666668,32912.59
12808453,38887,42976.088591078296,66720.61253820625,35991.71428571428,37160.48776962506
12782698,20000,16786.066879020073,17463.85482474073,24000.0,34056.54
12690301,16990,15423.707150916103,17566.043314713952,20367.967741935485,17324.344049862382
12742644,39790,38350.635350512806,29047.68186606783,43375.5,42881.44754960318
12716771,51888,46637.25966560654,32431.235320092223,57749.77777777778,50511.26849496337
12745869,71990,57046.20033640927,55211.14494723677,69456.3125,76617.72836327058
12806960,14490,20579.217629307415,20711.5403315069,17659.666666666668,15408.99
12736435,53990,52520.514048087876,40914.15481843398,46031.03296703297,44314.33833505478
12803403,25990,36209.271016265266,34823.12552550012,28513.25,26694.66165673189
12842238,12980,12369.658452524804,16852.958715614277,11994.5,11382.964047619049
12756552,9500,11562.86134195514,19911.736812295323,12630.142857142857,14625.977414682544
12724112,31300,31528.949754836503,48384.279112021024,26932.5,25932.265
12767415,29990,11858.337552560959,16908.491004055046,25177.18181818182,25828.666133333332
12749175,6000,734.9880783995613,20590.896367901445,8290.277777777777,9389.689440170941
12750814,49990,60870.74262264557,47331.29871675163,46031.03296703297,49744.93947073652
12693261,29995,21994.002518604044,26454.363900072596,25855.3125,24081.758187841402
12727840,34990,53705.436256956775,49023.29710851962,37451.25,37694.40787878788
12723044,37000,48317.64013150381,42215.35013850349,45100.5,45250.447610664516
12744272,25000,24602.887930349912,17080.55020593106,26549.785714285714,23948.4425
12698180,32990,35309.5334274075,25182.932250048078,36023.4,36451.57229834055
12753819,32950,54637.62285743328,40747.43710224235,44990.0,40934.91720300285
12812963,31999,39766.51289708121,31742.404038461733,36078.333333333336,32525.423096723753
12758507,122800,61920.61460677814,83956.0499524205,101742.66666666667,109860.69288030597
12758658,10995,11845.883834457956,19025.408085357292,18894.5,14941.279022222221
12721902,32990,25937.02923349105,25375.371952516463,30900.0,26157.49625
12796598,49990,37115.20580038568,52684.64619107451,39142.23684210526,38597.14015079365
12805229,45888,51115.46782900486,52056.090399276974,40999.0,44886.01514285714
12815704,34890,30950.594361237716,34795.75145431575,36023.4,40844.61599206349
12772400,32990,42203.659750754014,42285.96343384867,31990.0,31279.149666666668
12823148,16999,23648.012055092957,10358.930021888104,19961.733333333334,17658.786068746384
12845953,32995,43760.27745528612,41003.89428093187,29024.81818181818,28317.90607692308
12732161,4500,9188.315098199993,32295.4667832502,6997.733333333334,7133.743732498668
12761071,40771,54791.69841798209,55725.38253283983,46031.03296703297,43248.20775016703
12761206,5990,3396.1867519910447,13492.379589758462,4849.5,6080.397291843468
12828826,26800,25278.11499501951,42072.39520312348,24907.947368421053,23063.83535781032
12798232,66990,28027.360816319007,21549.246075615603,20367.967741935485,28591.88411904762
12828861,14999,24015.283639168832,23587.890412723427,17252.333333333332,20071.88875
12707652,14750,13214.096745056566,14742.548939265427,26000.0,18931.004285714287
12633579,33990,45444.74707112089,23890.94226832314,42658.333333333336,37870.77250085196
12848349,26998,53333.73018869525,46105.540016395506,25690.0,36168.150714285715
12762716,27995,34129.698127981275,22909.59082575531,25990.0,26748.966666666664
12787201,17888,27617.13727503689,27388.144865544138,20339.9375,21686.164468864466
12834054,48490,49695.1712707025,47888.0,47888.0,50204.865
12719365,18690,42595.764554056805,51430.63237630571,18160.0,17246.0
12844181,21990,30144.32699830737,33631.986161926536,22542.416666666668,22621.322028343777
12724767,88000,46570.96199294226,56461.97853858403,73893.30769230769,73136.55422616325
12828249,9999,13170.885753508657,17843.512158724043,9488.142857142857,9851.66830952381
12837113,37925,46856.458804472815,32383.60824883895,37237.78378378379,37222.06014285714
12758965,67950,63068.90882366616,85089.94220967231,69256.75,68758.78228330002
12711320,68990,73064.42481850227,79456.44161449798,82075.36363636363,83305.50675385533
12691356,66901,91548.79657531483,87049.89355032853,49990.0,57448.57
12827904,31894,34264.77853801288,19789.842241690363,29425.470588235294,29759.222666666665
12755230,44950,52163.361947935075,29287.21048473012,47043.38461538462,48022.62477302366
12780645,6950,6431.3050494091585,32196.694753964723,16990.0,10103.476888888888
12836355,22990,26702.022704071365,32913.69823473218,24690.0,21236.92045626432
12792533,64999,56008.70529994648,68729.75891406283,71028.42857142857,72536.94101190475
12745001,51990,52876.740398855414,42246.45383858117,45552.87425149701,44346.26693582218
12711201,29888,27401.031052437145,23161.774499031788,30068.875,29803.058686147193
12824566,18888,21631.34354643803,25185.456771144683,19990.0,19268.80071428571
12842033,23999,35736.17741489271,32306.533430881063,24998.0,23624.48
12830491,33990,59065.487997932825,53110.068251929544,32867.555555555555,36980.01612977602
12824935,37990,44572.123484903015,29969.66671790285,37237.78378378379,36074.72619322344
12837307,25990,24668.662950366735,24785.282763004765,26703.9375,24024.35833333333
12818314,58888,44403.671055830084,34385.09587130885,45552.87425149701,51064.054548932996
12690111,171888,88708.98573336005,97156.17026091786,94888.0,126792.19
12752971,44990,46566.57463604305,68800.18890481893,37810.333333333336,39962.009294871794
12723872,15888,21280.79308262188,23471.307970864553,16558.285714285714,16593.150255411252
12778101,21950,20751.547641095705,16610.925213505325,16605.0,16846.81281325872
12824737,46800,43529.40756835742,28787.48959426075,46556.333333333336,48770.10143618431
12839782,21980,27259.69029958453,22605.691052843304,20367.967741935485,19806.69387267405
12795494,20490,17663.804819877725,14874.19875401332,20089.25,20327.654
12768957,11513,22955.6124490574,36774.2478331593,12990.0,18307.089833333335
12833307,79900,55522.882966108155,41193.25473584145,84453.61764705883,76301.81563924963
12827820,47585,47771.17166545335,40981.61167596595,70931.66666666667,59490.2134187363
12775447,76990,52753.86981497379,44809.54868594907,69456.3125,73727.58626732972
12841382,24100,35011.42980542593,29858.6856564365,27237.44827586207,26392.673381256307
12735708,67850,53711.955567860045,40915.87278725585,59830.0,56558.14
12820276,22888,33799.52313531004,25227.379630820036,35326.333333333336,28868.55916666667
12749686,16990,26247.26434580935,30992.926323663374,21864.88888888889,21886.84791086691
12813267,32990,36374.320087709,46456.18311352505,30468.703703703704,27383.198180807285
12815764,22910,30983.313041636255,42654.806508122274,25071.909090909092,24819.90492132867
12697662,52990,52203.22183601884,82578.60250253326,27990.0,46827.31
12829806,53990,56020.82657446386,38843.62277112742,48888.23809523809,52113.089324550165
12767279,32990,30752.165282194503,24110.960066007883,27494.0,28616.44
12705318,14000,17704.234436159022,12007.259894129606,17347.666666666668,17765.456507936506
12835694,20460,21342.268931071274,24932.06799456927,15481.933333333332,19313.729966666666
12834434,4000,-18050.099632713944,17962.951970240196,7500.0,7210.245
12741215,24990,36314.688179130666,37693.82970890594,24044.470588235294,24898.693801908667
12708324,34990,34279.733623575885,34363.9809042529,29990.0,32942.14
12831906,59990,49622.4164936007,39822.92145214699,55901.0,54990.62885852947
12710742,48490,59811.60011430038,91362.2043000177,35118.0,39736.987
12834667,10990,10429.082297533285,16156.108194547347,9830.0,11120.106430652682
12693950,32990,38827.30274258368,32351.654845998546,35999.0,31397.95
12848508,53990,59833.685467476025,49651.722297882705,44990.0,48664.371934715826
12752963,55990,50882.73460289324,46853.2916334168,42641.5,45270.28196536797
12782830,24990,41893.3916966985,30658.89436401645,28724.333333333332,29989.52611112718
12796397,38950,35908.90668283217,25457.812973115,52006.666666666664,52182.677686087765
12825125,42990,64653.79907487752,49463.53724636855,43113.444444444445,41205.66705128205
12830244,17490,16288.138966195285,34662.16034718817,12990.0,16112.446845238095
12832938,25840,21980.94646182889,25754.43400327008,22987.0,23668.51333333333
12810136,8850,2576.871933179442,18352.606740919957,10160.0,9045.012285714285
12736064,105000,55748.82128369622,70106.00740834295,101742.66666666667,113044.38
12835329,10990,-2128.4602417023852,15381.534904597498,10472.058823529413,9721.097730180603
12697984,15880,25108.059592901263,24000.631961414543,33392.0,21761.479244456023
12774705,29488,31998.69659244828,27846.40464108173,33800.0,34690.1
12841361,28990,39557.47911605146,23554.114219539675,31057.82608695652,32308.47830654584
12829126,49990,53862.28646770725,43403.09900117671,48888.23809523809,47244.7422428405
12769463,63999,53113.24060809752,49881.44072957301,55700.5871559633,57975.140312223455
12790773,19000,17753.73771113623,14977.77321202125,15481.933333333332,14327.565823809524
12828878,70888,68637.96486187866,63375.07957281572,65990.0,67977.34
12848768,92800,101970.33264806028,165393.67589842607,97990.0,107708.34
12816015,8999,25406.197972479276,32253.978608523397,7990.0,14169.404583333333
12828671,17990,28421.196404748596,37813.18118692048,19990.0,20027.375
12731389,112888,92611.42712943815,183032.90725858716,117999.0,119792.6
12750442,72888,56192.26009506825,42890.937597200464,59999.0,58552.03211910867
12842344,49988,39567.77108481573,29648.281728392212,41793.46341463415,44448.08483712241
12787422,26880,43017.84676126018,32361.444328408284,24994.75,26162.470625
12831777,14990,21395.017814467195,23202.751426740655,14800.0,13351.81
12843096,4750,-19264.702378456015,11883.455664612622,4000.0,5380.515238095238
12800546,29800,51155.22337133763,38852.83824578278,45552.87425149701,41552.36296805385
12690242,8300,34581.60696826549,63878.23802506723,8900.0,16648.05
12768508,129990,93613.59510636888,118105.53877649491,129995.0,129006.91333333334
12775701,43211,35785.44711201312,26800.232580651027,52006.666666666664,49583.8021760704
12838285,53987,56697.41927525168,41957.93762037749,55700.5871559633,57074.31099136343
12790873,48990,65020.27299248986,48990.0,48769.769230769234,54470.67639241581
12843966,9000,8255.016875850037,15221.688286630248,12580.681818181818,11239.689697425381
12844520,30990,47661.70751629677,50642.2236859944,35454.625,37153.31339253883
12824456,19990,16453.99332337361,18738.526130767863,16558.285714285714,15455.40542207792
12813166,46900,37744.46258132439,41239.04802921315,44044.82258064516,46683.99718181819
12824747,25990,35168.41726283636,33825.79464741812,27237.44827586207,27349.760011920873
12810847,48888,44730.38426006213,28919.389059715097,39990.0,43869.495238095245
12652381,85000,75055.10596059868,83021.57288275281,70242.81132075471,65574.49697909699
12816472,5990,-12254.789800426923,30728.951843520543,5890.0,5732.892
12802034,27995,43173.82565677818,42783.42958703884,31990.0,29315.7515
12730672,7400,-1610.3038732586429,12869.3313360135,11844.75,10309.626988095237
12819551,62705,50513.15570538072,38530.08702606593,63440.69696969697,58772.21573636382
12762557,7990,14809.849040030036,15516.826685051608,9910.857142857143,11174.060041666666
12714953,36995,39723.743017147295,36480.28440716839,34986.857142857145,38989.70428571429
12780416,8990,16728.384686704725,18304.2982574629,15763.25,9976.373912011317
12819121,60990,58164.34215506213,75332.32967106882,69703.38983050847,55866.92499312111
12786881,104990,66978.52203664137,102259.84137801522,149990.0,136813.58
12831240,27990,58731.51631974708,52277.97652301515,43975.0,50256.885
12723182,41990,49175.78192100115,32269.65002979861,43091.10526315789,38280.63232701342
12825381,48888,51935.56435910007,47118.03477287141,51958.28571428572,49647.71261904761
12797247,74990,73612.76998010743,83114.40741606346,93990.0,88195.06
12848406,44990,41635.66530885827,27053.901032129983,43155.4,42667.45111111111
12771537,17995,15133.14921591198,15833.431944589085,15705.0,14558.3175
12753478,105000,51688.79472940741,44677.3381397329,109888.0,107129.19
12801344,23990,40169.78446763242,34250.22371515355,21990.0,23207.96
12732522,35990,43924.24358042842,18803.954397837057,39651.545454545456,38471.88771461811
12790682,12000,2327.53968883818,12000.0,11495.0,11761.691666666668
12713382,14000,-5330.331418943126,11090.027470551679,16333.0,15653.168333333335
12759769,49990,82522.08239857946,99050.00978677152,46990.0,51228.45
12838644,42990,66622.12771823443,43416.88888888889,42738.80952380953,43351.25340886341
12831503,16987,15392.184897991363,10737.940511848574,15798.5,13499.593
12811401,28000,37253.05728848744,44056.47555447261,30468.703703703704,31529.937393983757
12742640,17680,37063.36948302714,28841.322009488325,21489.8,38331.461743589745
12843265,48705,53235.0126109547,24080.274465734856,38525.333333333336,45587.71464285714
12832155,59705,46375.46030975459,37255.329792865785,51017.04761904762,50400.2910713772
12797389,43760,51726.8010641993,43760.0,42270.31578947369,44397.974313492065
12784508,26990,27361.577679091133,27168.022346563484,30888.0,28290.68756410256
12829277,28990,36443.620340608526,35325.282042599385,28682.428571428572,28784.03809260021
12812316,46950,51947.42584946286,42736.743516813294,46031.03296703297,47154.813248166276
12829598,32900,27247.889964606147,21364.756162048365,29777.0,28728.65
12805238,82990,63914.865905034356,66072.794549519,69703.38983050847,79946.95182189906
12821008,119777,81481.95978611568,75955.76782654448,109935.0,112201.86
12811908,22990,17911.12919663964,29675.35386400656,16733.291666666668,15983.252261850419
12691227,29990,36088.35113080917,46009.45907580859,29023.387096774193,30765.668841269846
12837931,24990,23342.703570221085,21203.852203819373,24907.947368421053,23645.53279890636
12827533,8995,20943.65433518868,16621.28806964406,8630.333333333334,9349.58359920635
12818160,579900,71233.80503882281,71469.99420162971,45990.0,76712.36
12828187,45500,36810.07122678636,23395.361436743402,48952.666666666664,36094.47724358975
12781936,44880,37098.370358849876,36608.66335560712,42049.6,42358.85366666667
12820329,27490,50936.95268297382,60872.04518817579,29985.0,30334.551428571427
12803755,14888,18680.91391146416,25286.81102127306,13418.7,16688.426666666666
12819306,62990,37454.98812717665,33289.396251163766,56244.0,53705.5
12749090,12500,8493.92301251227,9024.925149119417,13747.2,12602.759952380953
12835447,20705,25707.701296964195,25388.833667474708,20339.9375,20303.407797619046
12727927,25999,28463.79060818255,42583.68633824417,25754.0,25701.75303587199
12848711,78990,68266.47114329692,68298.54909588867,76815.0,81235.75266666667
12829659,71990,72632.90976649197,80700.34587093219,82075.36363636363,90028.78258499641
12802972,66725,56265.37808968034,49702.961988081785,69456.3125,67622.86484391434
12725856,43990,56817.15769337909,50428.33770214805,46633.3870967742,40166.4361765873
12791769,66990,65936.16242949711,87623.21945112388,77937.5,93674.79
12742634,39990,52377.59233840881,36253.67120578022,43091.10526315789,43588.30091889967
12831399,40890,40312.38563235523,35292.03567608047,41793.46341463415,44255.87776220425
12841739,16990,21290.818985844497,28037.07232948768,22993.8,21572.08738095238
12839078,28990,34845.76814796077,32240.192136037687,26840.761904761905,25866.266709401705
12798918,28990,24549.47291327687,22067.63359289401,28906.666666666668,29080.27666666667
12761644,84950,49421.69859410031,76633.98893163583,83450.0,83738.51690620488
12771440,28990,37633.34990317002,49878.75099535567,28548.214285714286,28059.97427794187
12757902,5999,447.5424378393218,11557.65658784538,7900.0,7041.817222222223
12727388,43445,37539.932891572826,34248.08205440501,44932.333333333336,44308.00833333333
12739801,23990,27092.881521591917,26368.044242617347,20586.636363636364,23496.439857142857
12822940,19990,22986.62495891098,22331.584451622366,16861.928571428572,16882.507166666666
12837862,20990,35700.817624720745,37428.73961329202,22542.416666666668,25753.420117475056
12820251,23990,25863.031782588456,22159.843357486887,25150.375,23764.77720427799
12830832,73990,63395.467163868714,87257.28306028924,69950.0,69577.83
12828973,21990,36988.14186353842,30810.62264183669,21897.5,26909.81959031919
12822341,65888,41768.144689612556,26750.467303197147,38525.333333333336,43125.837298033126
12768013,40990,40768.63962511066,31128.815187095493,39804.0,40115.86517625416
12815094,18990,29483.99996223813,23630.953418761885,20367.967741935485,19777.001929883183
12831035,62990,49042.02626637835,40682.873842343535,63440.69696969697,60260.97129409265
12837153,13990,27807.84241203731,44919.567855071036,11950.166666666666,12486.731798245613
12712744,11500,23251.84746521758,21307.43395099897,10026.166666666666,10368.285288461539
12807283,21750,28707.838672333397,30032.777368301973,21903.333333333332,24925.202
12841983,55000,72020.05837253481,63084.97847004328,57999.0,56467.49
12748875,87990,64547.7649997212,54579.6164897452,70242.81132075471,67485.69660976988
12805047,31888,25437.6634612591,41912.90065390982,21469.571428571428,23170.81343137255
12772395,34990,39623.47466060612,41857.86755349762,28844.416666666668,28511.32830131798
12764695,39830,41180.26937172562,32241.33739457876,37990.0,36960.80541935484
12851603,21990,43191.17325844709,21882.69745775809,22880.0,25853.536
12694931,46500,69231.73545710323,38798.76402742625,159990.0,124154.12
12825822,15705,18862.14548666496,15824.06573865216,15990.0,16102.326000000001
12840482,13888,12099.87494236324,15164.244206526448,16990.0,14272.056999999999
12841109,33333,50010.868470533285,27999.101394774454,39651.545454545456,40128.33953102453
12810096,62990,60331.08569388045,51624.168579946476,60631.31034482759,61060.4354751455
12765324,23998,35503.11629553838,31033.993328137705,18500.0,22892.583333333336
12834141,13990,20974.24192848243,25712.708845818495,18689.0,17344.33738095238
12747691,44990,58306.981954151765,62465.527422260406,69703.38983050847,58389.20310879342
12835007,24888,29700.790702900384,21981.865003936226,26840.761904761905,27303.53248214286
12767762,35990,39392.034439759795,47805.73430786892,37243.71428571428,38014.873523809525
12783679,20800,24433.260574351996,27829.91884177121,15620.88,16438.644433091416
12840584,5999,-2226.5873435405083,25270.43643789484,8377.0,8651.045833333334
12808776,28800,68313.57976975013,25983.203039061493,43500.0,38418.42
12783357,41790,57097.13097945461,67178.66229764001,46633.3870967742,48406.78227596931
12717377,15750,18476.73430545116,11689.358922761643,18913.333333333332,17880.6691489899
12771076,17770,22210.585856278893,43284.57567017497,17044.533333333333,18044.299712481963
12790836,34990,41837.81402523676,36923.05259915928,33626.0,35666.75309523809
12823778,19888,34747.32926548133,27679.381758485655,18692.2,23756.85
12784683,30990,44675.54372536577,50856.383517014576,34798.0,33145.37740333278
12728506,82500,51167.30379882781,82877.66295974978,71028.42857142857,84739.72853571428
12836035,32886,32088.947870914824,29636.154026666485,26840.761904761905,26704.870937728938
12797339,37777,40325.93446962023,45830.900052590594,43544.0,39264.9975
12764297,94990,59317.08030325826,75273.77913660146,101023.0,95256.63047619049
12824751,33990,33006.18769739149,32548.513492855596,34240.5,33833.840000000004
12830359,29999,41311.06167625217,19493.18070915071,30083.0,31549.669611111112
12740079,49989,52529.23788424954,80655.44933139776,41080.333333333336,41801.01
12786795,28880,42819.92933217529,45973.67405123742,24888.0,35240.8575
12829537,37800,30406.323439976666,27377.530835069523,38990.0,34855.0
12807215,9990,28181.94914341392,13376.866346918798,14500.0,15349.8
12795139,12990,10578.81603100663,16160.734945683314,13776.8,13273.626825396826
12782659,8995,9728.351062566042,10537.954930604827,10998.333333333334,10944.38
12840408,7990,8623.957073778845,16948.68218033809,7763.0,8404.219083583082
12801507,118000,86925.59053661954,84370.38534720131,85888.0,96239.995
12814393,292911,56075.19433346437,79142.096340041,194900.0,196340.52
12832284,6750,18079.937884190585,25345.127826914493,21990.0,17435.327142857142
12765298,10990,-1516.2442075894214,11365.009638294094,11990.0,11672.352916666665
12848480,18950,33672.95032599801,20745.360843318642,48952.666666666664,27008.10583333333
12794613,30450,35595.45705159474,48470.1757835511,25025.12,25399.57265897794
12791370,21000,30748.61885397462,14724.681142766953,19123.0,22730.525
12694980,15990,17292.74566685129,22419.984240075773,15999.0,15868.966355699857
12831369,25998,38234.66589471791,36707.08797684747,36078.333333333336,31613.155778806668
12804951,25990,29764.25106789684,21440.180525934597,31149.277777777777,27331.71811525974
12831441,32999,40801.47181019001,42339.092877155555,28513.25,31211.63816346334
12759028,8990,-2524.165584864095,13282.024027414871,8363.888888888889,9540.47280844156
12826213,7980,7971.545605017804,12657.372941694313,6663.333333333333,7117.926666666666
12720547,49990,63499.561802479904,54974.57238246689,50774.24324324324,52518.77477855549
12708821,32990,34898.26819402678,37812.53684555586,42888.0,38551.91
12776387,93298,80743.9034430543,72531.17532806285,89725.33333333333,90900.34
12744619,53990,42665.254741114564,40688.10908180617,48658.8,47103.42798160173
12693710,42850,45322.07016178733,27614.739272715564,32990.0,35472.017756410256
12814219,40990,50049.488003100734,35376.38702126234,43444.25,44746.79538383983
12830530,34990,39700.907253286336,34990.0,30554.722222222223,33085.54986111111
12811164,18999,41754.88932311023,52287.6153989348,49990.0,33045.84
12846362,48990,45894.00320245279,48003.08191331616,45552.87425149701,47393.11309359759
12843359,49990,60822.989428735804,44233.25915061187,37990.0,50827.46358465607
12809192,9100,12305.940655508079,14101.374415794055,16850.0,13968.941
12781620,20990,37032.93425459927,22833.898652034713,46450.0,28531.024022242123
12766767,49777,57633.98959292704,58901.27482684485,49971.382352941175,54592.32762989203
12829066,47990,52108.931959288195,44883.31493850773,48712.0,47074.88563492063
12721291,19990,29382.200990650337,35827.92925924786,19093.85714285714,21189.188960102958
12840634,31985,42541.17059584707,30298.10149393048,29268.166666666668,32636.825
12787145,32700,30036.653314457275,27280.3213730298,31260.5,32104.87
12774090,47990,45716.88421191508,38694.24360124274,36990.0,37716.58805755764
12804740,31000,65100.28728782898,47494.1338287302,38370.666666666664,37450.52739168877
12780556,135990,80645.40354970098,119422.5,112577.25,114990.79199999999
12848830,19880,32616.29629085865,19475.225012696552,25768.777777777777,25105.95
12851224,5913,-3652.9589356696233,11008.29316761777,3625.0,7640.744568055339
12816558,22913,36059.68598763365,35434.936285171905,28844.416666666668,30553.825740357206
12758724,24990,34181.59258134011,39914.517326107074,25025.12,25270.843198438222
12724959,52990,63014.380667121615,58743.31104843246,55680.625,57658.495575757566
12846328,49990,66698.38050315995,66161.36853579746,53990.0,54643.49
12845324,31990,59126.78354620095,54584.332448666835,45552.87425149701,45417.38595424167
12842832,49990,50737.49505352974,41145.3994859821,45552.87425149701,45913.38155694401
12759880,28000,26329.745412907097,40072.65866329393,28226.0,28686.07
12737267,69850,62069.724505196325,64684.92615397929,84072.0,80628.02060253457
12771838,32999,33609.630257204175,45682.511457057444,23766.923076923078,28494.00013888889
12699844,3800,-12287.456833754666,13013.764269612726,8454.857142857143,7056.597725256769
12811582,14000,4012.526764774695,15054.27647598875,11222.0,10498.525416666665
12852460,4999,-13280.769084654748,8377.045054645298,6835.0,6879.24
12836354,21990,34158.37763018161,31858.575951991857,24907.947368421053,20031.620579381924
12837658,29990,31366.558823985513,32794.817393928235,25025.12,27439.763138338272
12740862,59760,59612.236629758496,57334.73764405912,58769.954545454544,56944.34979541996
12843095,11990,6319.33425952727,18419.808709792007,7165.823529411765,6517.07502211074
12808632,37990,45326.91372154327,43904.23595091264,45552.87425149701,46580.432746747545
12828072,36888,49827.593827007804,58512.62879360676,34956.0,42651.34733333333
12822325,79888,67599.15912801493,61112.4536175546,88990.0,93342.78
12815117,45990,42681.95877876831,42189.36456321776,41793.46341463415,45909.906037312874
12787846,53951,58068.09222334484,50481.0256755834,69703.38983050847,55358.01435280554
12735546,54990,46588.991055821534,72715.38812966681,55700.5871559633,50007.90992975717
12777512,20000,25602.034302712884,23231.411302764354,20339.9375,18326.425546717168
12775771,12999,44332.21103060804,35202.639093650876,20427.333333333332,19375.02823885918
12715851,38700,51316.10990173416,43426.046289034835,40999.0,43436.160142857145
12851734,8800,9722.352358447853,12781.912623614582,11485.1875,11836.420714840717
12818558,6990,-7642.989551056176,13217.611024844367,8454.857142857143,7613.531360389611
12851731,6800,-8418.515114298556,13240.100644151202,6500.0,7165.402117647059
12788682,53991,49379.396162007935,39920.171615925785,30990.0,40221.46333333333
12806902,38990,37074.49570221454,20113.999968090127,38884.5,40449.54816666666
12830324,34990,82656.31636870792,58773.457893463245,49898.0,52565.1
12845998,144950,95668.11842048261,121784.07069831219,129995.0,122527.96916666666
12810239,22992,22437.71163874911,19235.831329841414,24990.0,24099.55
12706012,68000,67987.51437113108,50581.36906904437,70242.81132075471,68476.70570157355
12802028,16995,17480.513936241157,17571.85995408156,14916.333333333334,15014.03
12799948,36990,54072.2387689529,28148.78560813604,39830.71428571428,40733.46518323996
12758809,59388,44788.12027871702,57044.652537711205,57090.47619047619,64557.60353852187
12813000,35990,40295.55059006112,33801.91236450184,32995.0,32129.773571428566
12714059,133990,80645.93916655285,135990.0,135990.0,132752.76333333334
12817995,34888,59766.43058772944,42306.66146394826,55700.5871559633,43397.11509600621
12724836,14995,12635.878509517293,17050.932230581842,11996.0,13122.385571895426
12800377,134995,93649.16006533615,118369.80752952902,120659.66666666667,124652.97333333334
12747775,47777,45837.53630425315,49320.03022123105,39999.0,55868.95424590164
12850519,29990,33071.140250742435,34899.86221116937,37403.37037037037,34900.65069394621
12810250,9990,10948.082431800198,32133.0844991681,10339.75,8601.066920634921
12801849,39990,46855.65521530667,40934.2900590073,29956.0,27827.91183333333
12815428,18950,14193.741537563037,21370.09538401949,15620.925925925925,17309.98075757576
12696350,31990,27309.034121366218,17738.95196926333,40605.933333333334,38927.93812423687
12804359,9999,-6115.598908122629,12648.485926225898,9990.0,13572.575
12794129,64850,45619.552083732095,36273.907499677494,65124.944444444445,67635.3381492674
12849957,14999,8075.0571344611235,21664.75102373754,16733.291666666668,13232.931433853428
12768371,13800,20887.326121823862,25580.43695619281,14491.923076923076,14863.950729626556
12801218,16995,24194.444197674282,13107.348926547402,14888.0,20578.085373015874
12707049,30777,36951.39891983615,28841.84620999336,26328.0,29204.2825
12715930,67000,78521.6162171918,67000.0,67000.0,65673.83
12790227,13990,-991.8906926615164,15173.216469713969,10472.058823529413,9394.384061137005
12764246,62799,49227.45254186215,36422.78548984369,60816.666666666664,51958.845862715534
12841511,21990,26233.734736046754,30856.155744888845,26875.615384615383,23842.86
12784098,53990,64423.45534334052,73805.09366744132,55680.625,55089.6175
12745909,48990,41040.386648994405,25558.3761543014,42586.0,47629.2355893662
12849005,9990,18790.306776131503,12419.824634456634,9910.857142857143,14059.684224275723
12735058,10995,102.10640101321042,12408.361212354326,7900.0,9377.637450980392
12833991,13970,13003.37726346124,16895.043445285657,15620.925925925925,14238.549780780499
12731730,20990,42037.48234205507,35471.5433915403,16500.0,27419.992244740642
12726284,35990,43177.37381357327,25859.98371632682,42658.333333333336,38016.06176378836
12752688,34990,33617.88969066413,27472.544169837052,28513.25,29941.725484692197
12831030,42990,57556.1919412869,42589.0,42933.88888888889,42813.273630245494
12765853,35999,44609.53696728777,23773.94762900261,36023.4,35900.082473932875
12767358,59880,51817.53894103831,50067.417323327245,69703.38983050847,58007.9388710102
12844687,22990,30528.27532892581,34834.77914009025,25071.909090909092,24420.667497086244
12697355,32995,38587.270859825425,20948.500649599177,36023.4,31238.0608450938
12794902,33990,35255.61433695629,22547.473776215615,22077.796296296296,24054.43977111614
12753367,27988,36715.15223230887,31892.196537770018,28513.25,29539.322946753964
12707513,17500,27331.074929045513,29054.950994493764,15607.875,18591.91562012987
12842310,41740,54403.966543373186,43571.43512430236,46031.03296703297,41675.478352998995
12754220,75990,43462.22552106669,40264.86934075948,73913.75,61625.387301795585
12766653,29999,36014.66040247865,31669.082758905155,27431.53846153846,28775.628217491485
12769069,13989,32398.910513686482,26523.258539147468,13702.0,12414.659396825395
12811631,35790,27578.8615532401,33348.251057920286,28119.166666666668,31076.613135753134
12752838,41990,33868.889509676956,20350.155886552195,34804.0,42468.720916666665
12834887,62890,60696.697757001035,44261.15981697791,60631.31034482759,64661.7202162421
12834166,22990,28522.32450275123,36883.859459267784,25071.909090909092,22532.97914751915
12849351,36950,45873.08186237095,51229.323185285255,39142.23684210526,35423.37805218393
12827950,29990,37476.90470779827,55924.794268867,36999.0,37045.496666666666
12822503,10990,3274.6497736251913,12114.205657930199,9950.0,11855.673214285714
12845728,49990,56917.46367603587,66705.94338629863,35118.0,47144.04888888889
12733272,9990,6185.604186029173,17764.27564200593,9462.272727272728,9724.471416666665
12737226,27750,30503.390760323033,25516.760996004792,12000.0,19517.63
12788405,58727,50904.81651481381,56973.61295132652,55700.5871559633,57979.36449070883
12819547,32500,36536.76185708027,21086.653744689247,36861.42857142857,37700.1948958917
12756024,41888,43571.26461080089,50971.172962811856,45552.87425149701,44314.54963862184
12836130,29990,35197.85493636178,28934.61079164105,29071.6,30846.93591269841
12769627,20879,27047.05149311479,32450.436688125483,23168.75,23028.503809523812
12779044,12888,18469.33398507582,32393.345918901512,14244.5,15560.585
